TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
h_h000814,16,교통비,0,기타,N,2,,,,,2800,
h_h000814,4,교통비,1,택시,N,2,6132247424,,2023-06-27 16:45,1,4700,택시비
h_h000814,9,교통비,1,항공기,Y,2,6168150527,(주)제주항공,2023-05-26 13:21,1,13900,비행기표
h_h000814,9,교통비,2,항공기,Y,2,6168150527,(주)제주항공,2023-05-26 13:19,1,13900,비행기표 
h_h000815,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,15000,
h_h000815,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
h_h000815,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,130000,
h_h000815,4,교통비,1,택시,N,4,3840800199,개인택시,2023-06-15 23:04,1,6300,택시비
h_h000815,4,교통비,2,택시,N,4,1191733161,개인택시,2023-06-19 10:22,1,8400,택시비
h_h000815,9,교통비,0,항공기,N,4,,,,,200000,
h_h000817,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,15000,
h_h000817,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,6000,
h_h000817,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,154500,
h_h000817,2,주차비,0,렌터카(승용/승합/버스 등등),N,4,,,,,3000,
h_h000817,9,교통비,0,항공기,N,4,,,,,695200,
h_h000819,1,주유비,0,자가용(승용/승합/트럭 등등),N,5,,,,,30000,
h_h000819,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,5,,,,,70000,
h_h000819,9,교통비,1,항공기,N,5,6058184518,에어부산(주),2023-06-17 00:00,1,616100,비행기표 
h_h000821,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,5,1138132864,에스케이렌터카 주식회사,2023-06-06 18:33,1,262320,렌트비 
h_h000821,2,주유비,0,렌터카(승용/승합/버스 등등),N,5,,,,,40000,
h_h000821,9,교통비,0,항공기,N,5,,,,,1579000,
h_h000825,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,90270,
h_h000825,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,35000,
h_h000825,9,교통비,0,항공기,N,3,,,,,400400,
h_h000826,4,교통비,0,택시,N,2,,,,,80000,
h_h000826,50,교통비,0,버스 + 지하철,N,2,,,,,18950,
h_h000826,9,교통비,0,항공기,N,2,,,,,136500,
h_h000829,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,35900,
h_h000829,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,62500,
h_h000829,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,12500,
h_h000829,9,교통비,0,항공기,N,4,,,,,255000,
h_h000831,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,15000,
h_h000831,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,6,7398800561,주식회사 제주페이,2023-05-09 23:00,1,38500,KD 렌트카 렌트비
h_h000831,2,주유비,0,렌터카(승용/승합/버스 등등),N,6,,,,,49371,
h_h000831,2,주차비,0,렌터카(승용/승합/버스 등등),N,6,,,,,2000,
h_h000831,4,교통비,1,택시,N,6,,,2023-06-11 10:18,1,7400,택시비
h_h000831,9,교통비,0,항공기,N,6,,,,,330200,
h_h000832,10,교통비,1,배/선박,Y,5,2208101733,(주)다우데이타,2023-05-11 11:36,1,334300,
h_h000832,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,5,2118841856,(주)티몬,2023-05-22 00:00,1,103600,"여행박람회 롯데렌터카 제주,혹시나 모를 사고에도 안심,완전(슈퍼자차)(구매2개)"
h_h000832,2,주유비,0,렌터카(승용/승합/버스 등등),N,5,,,,,23000,
h_h000832,4,교통비,1,택시,N,5,1298638970,로카모빌리티택시_0,2023-06-11 12:13,1,6100,택시비
h_h000832,7,교통비,2,KTX/SRT(고속열차),N,5,3148210024,한국철도공사,2023-06-11 19:52,1,33600,기차표
h_h000832,7,교통비,3,KTX/SRT(고속열차),N,5,3148210024,한국철도공사,2023-06-09 07:02,1,33600,기차표 
h_h000833,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,69000,
h_h000833,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,35000,
h_h000833,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,1100,
h_h000833,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,5,,,,,155200,
h_h000833,2,주유비,0,렌터카(승용/승합/버스 등등),N,5,,,,,40000,
h_h000833,9,교통비,0,항공기,N,5,,,,,356500,
h_h000834,10,교통비,0,배/선박,N,1,,,,,20000,
h_h000834,14,렌탈비,0,자전거,N,1,,,,,45000,
h_h000834,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,1,,,,,83310,
h_h000834,2,주유비,0,렌터카(승용/승합/버스 등등),N,1,,,,,25000,
h_h000834,4,교통비,0,택시,N,1,,,,,5900,
h_h000834,5,교통비,0,지하철,N,1,,,,,5800,
h_h000834,9,교통비,0,항공기,N,1,,,,,280000,
h_h000835,13,교통비,0,시내/마을버스,N,3,,,,,22000,
h_h000835,4,교통비,0,택시,N,3,,,,,22500,
h_h000835,9,교통비,0,항공기,N,3,,,,,130000,
h_h000837,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,5000,
h_h000837,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,4,7398800561,주식회사 제주페이,2023-06-12 08:56,1,84200,제주현대 렌트카 렌트비
h_h000837,4,교통비,0,택시,N,4,,,,,4000,
h_h000837,9,교통비,0,항공기,N,4,,,,,290000,
h_h000844,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,54000,
h_h000846,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
h_h000846,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11800,
h_h000849,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
h_h000852,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,44000,
h_h000852,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,1500,
h_h000852,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,64700,
h_h000852,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,55000,
h_h000852,4,교통비,0,택시,N,2,,,,,3700,
h_h000852,9,교통비,0,항공기,N,2,,,,,350000,
h_h000855,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,5,,,,,95000,
h_h000855,2,주차비,0,렌터카(승용/승합/버스 등등),N,5,,,,,4000,
h_h000855,9,교통비,1,항공기,Y,5,1218189086,㈜진에어  ,2023-05-20 19:21,1,591800,비행기표
h_h000857,11,교통비,0,관광버스,N,1,,,,,29900,
h_h000857,13,교통비,0,시내/마을버스,N,1,,,,,10750,
h_h000857,4,교통비,0,택시,N,1,,,,,129780,
h_h000857,4,교통비,1,택시,N,1,,,2023-06-13 23:22,1,32940,택시비
h_h000857,4,교통비,2,택시,N,1,,,2023-06-13 21:13,1,31960,택시비
h_h000857,9,교통비,0,항공기,N,1,,,,,131800,
h_h000858,13,교통비,0,시내/마을버스,N,2,,,,,4000,
h_h000858,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,7398800561,주식회사 제주페이,2023-06-02 15:34,3,53400,렌트비
h_h000858,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,5600,
h_h000858,9,교통비,0,항공기,N,2,,,,,440000,
h_h000861,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
h_h000866,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,9,1118126895,레드캡투어,2023-04-26 09:42,1,232800,
h_h000866,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,9,1168119948,한국정보통신(주),2023-06-11 18:30,1,82000,
h_h000866,2,주유비,0,렌터카(승용/승합/버스 등등),N,9,,,,,50000,
h_h000866,2,주차비,0,렌터카(승용/승합/버스 등등),N,9,,,,,75000,
h_h000866,5,교통비,0,지하철,N,9,,,,,3000,
h_h000866,9,교통비,0,항공기,N,9,,,,,780000,
h_h000868,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
h_h000869,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,75200,
h_h000869,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,40000,
h_h000869,9,교통비,0,항공기,N,4,,,,,150000,
h_h000870,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,37000,
h_h000871,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,5000,
h_h000871,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,53000,
h_h000871,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,61000,
h_h000871,9,교통비,0,항공기,N,3,,,,,330000,
h_h000873,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
h_h000873,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,16450,
h_h000873,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,2868800238,주식회사 팀오투,2023-06-10 17:05,1,28930,렌트비 
h_h000873,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,700,
h_h000873,4,교통비,1,택시,N,2,4120863368,,2023-07-02 23:28,1,6500,택시비
h_h000873,4,교통비,3,택시,N,2,1048183559, ㈜티머니개인택시,2023-07-01 08:13,1,7900,택시비
h_h000873,4,교통비,4,택시,N,2,1488702543,안덕교통(주),2023-06-30 21:37,1,5300,택시비
h_h000873,7,교통비,1,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-07-02 23:23,1,10500,기차표 
h_h000873,7,교통비,3,KTX/SRT(고속열차),N,2,3058631590,주식회사 에스알,2023-06-30 00:00,1,9400,기차표 
h_h000873,9,교통비,1,항공기,Y,2,1018194800,티웨이항공,2023-06-08 15:19,1,159240,비행기표
h_h000873,9,교통비,3,항공기,Y,2,1018194800,㈜티웨이항공,2023-06-10 00:44,1,137600,비행기표
h_h000874,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
h_h000874,4,교통비,1,택시,N,3,1048183559,주식회사티머니,2023-06-20 20:58,1,6100,
h_h000874,4,교통비,2,택시,N,3,,(주)은마교통,2023-06-21 18:39,1,9900,택시비 
h_h000874,4,교통비,3,택시,N,3,6168102103,영일운수(주),2023-06-21 00:42,1,12840,택시비
h_h000874,5,교통비,0,지하철,N,3,,,,,1200,
h_h000874,9,교통비,1,항공기,N,3,1018194800,(주)티웨이항공,,1,40410,비행기표
h_h000874,9,교통비,2,항공기,Y,3,,이니시스,2023-06-14 21:35,1,52700,
h_h000877,10,교통비,0,배/선박,N,9,,,,,140000,
h_h000877,16,교통비,0,기타,N,1,,,,,8800,
h_h000877,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,9,,,,,378800,
h_h000877,2,주유비,0,렌터카(승용/승합/버스 등등),N,9,,,,,125000,
h_h000877,2,주차비,0,렌터카(승용/승합/버스 등등),N,9,,,,,29000,
h_h000877,4,교통비,0,택시,N,4,,,,,6000,
h_h000877,9,교통비,0,항공기,N,9,,,,,170000,
h_h000881,12,교통비,0,시외/고속버스,N,1,,,,,21000,
h_h000884,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,25000,
h_h000884,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,6000,
h_h000884,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,72000,
h_h000884,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,20000,
h_h000884,9,교통비,0,항공기,N,4,,,,,552400,
h_h000886,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,53700,
h_h000886,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,40000,
h_h000886,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,6250,
h_h000886,9,교통비,1,항공기,N,2,1218189086,(주)진에어,2023-07-05 13:41,1,93600,비행기표
h_h000886,9,교통비,2,항공기,Y,2,8258100091,에어서울,2023-06-25 18:45,1,99600,비행기표
h_h000890,4,교통비,0,택시,N,1,,,,,27500,
h_h000890,50,교통비,0,버스 + 지하철,N,1,,,,,8050,
h_h000890,9,교통비,0,항공기,N,1,,,,,85600,
h_h000891,10,교통비,1,배/선박,Y,3,3798501218,(주)에이치해운,2023-01-03 08:15,1,0,승선권 
h_h000891,10,교통비,2,배/선박,N,3,5068103426,(주)대아고속해운,2023-07-04 07:42,1,174250,승선권 
h_h000891,10,교통비,3,배/선박,Y,3,3798501218,(주)에이치해운,2023-06-16 00:00,1,197100,승선권
h_h000891,4,교통비,1,택시,N,3,5062810709,개인택시,2023-07-04 19:00,1,14340,택시비 
h_h000891,4,교통비,2,택시,N,3,2503300466,개인택시,2023-07-04 20:29,1,17760,택시비 
h_h000895,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
h_h000895,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,52000,
h_h000895,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5000,
h_h000895,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,167000,
h_h000895,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,50000,
h_h000895,9,교통비,0,항공기,,3,,,,,638400,
h_h000897,1,주차비,0,자가용(승용/승합/트럭 등등),N,5,,,,,40000,
h_h000897,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,5,,,,,136800,
h_h000897,9,교통비,0,항공기,N,5,,,,,669700,
h_h000898,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,100000,
h_h000898,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,67900,
h_h000898,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,19000,
h_h000898,9,교통비,0,항공기,N,3,,,,,79400,
h_h000899,1,주유비,0,자가용(승용/승합/트럭 등등),N,5,,,,,50000,
h_h000899,9,교통비,0,항공기,N,5,,,,,320000,
h_h000908,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
h_h000908,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10500,
h_h000908,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,48660,
h_h000908,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,2000,
h_h000908,9,교통비,1,항공기,Y,2,6168150527,제주항공,2023-06-06 16:08,1,127200,비행기표
h_h000909,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,62200,
h_h000909,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,20000,
h_h000909,4,교통비,0,택시,N,4,,,,,4600,
h_h000909,5,교통비,0,지하철,N,4,,,,,8400,
h_h000909,9,교통비,0,항공기,N,4,,,,,291562,
h_h000912,50,교통비,0,버스 + 지하철,N,1,,,,,11500,
h_h000912,9,교통비,0,항공기,N,1,,,,,127600,
h_h000914,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,233450,
h_h000914,2,주차비,0,렌터카(승용/승합/버스 등등),N,3,,,,,1200,
h_h000914,4,교통비,0,택시,N,3,,,,,45000,
h_h000914,9,교통비,0,항공기,N,3,,,,,261500,
h_h000915,2,렌탈비,5,렌터카(승용/승합/버스 등등),Y,2,6738600194,(주)제주명품렌트카,2023-06-04 00:00,1,84700,렌트비
h_h000915,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,31138,
h_h000915,9,교통비,1,항공기,Y,2,6058184518,에어부산(주) ,2023-06-04 00:00,1,216480,비행기표
h_h000915,9,교통비,2,항공기,Y,2,4018132460,이스타항공(주) ,2023-04-06 09:31,1,133800,비행기표
h_h000917,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,7458800931,하이렌터카,2023-06-14 13:39,1,65800,
h_h000917,9,교통비,1,항공기,N,2,,트립닷컴,2023-06-14 12:05,1,65200,비행기표
h_h000917,9,교통비,2,항공기,N,2,,트립닷컴,2023-06-17 00:00,1,154600,비행기표
h_h000920,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,5099,
h_h000920,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,4,7398800561,주식회사 제주페이,2023-06-08 12:42,1,114700,조아렌트카 렌트비
h_h000920,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,4,6168617765,조아렌트카(주),2023-06-25 08:17,1,80000,렌트비
h_h000920,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,34496,
h_h000920,2,주유비,3,렌터카(승용/승합/버스 등등),N,4,6781800017,안덕하나주유소,2023-06-27 18:45,1,34496,주유비
h_h000920,5,교통비,0,지하철,N,4,,,,,3900,
h_h000920,9,교통비,1,항공기,Y,4,1218189086,(주)진에어,2023-06-04 00:58,1,162600,비행기표
h_h000920,9,교통비,4,항공기,Y,4,8258100091,에어서울 주식회사,2023-06-04 01:05,1,267200,비행기표
h_h000921,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,1,1138132864,에스케이렌터카 주식회사,2023-05-28 02:30,1,104530,렌트비
h_h000921,2,주유비,0,렌터카(승용/승합/버스 등등),N,1,,,,,70000,
h_h000921,2,주유비,2,렌터카(승용/승합/버스 등등),N,1,6168200761,애월농협 주유소,2023-06-15 18:58,1,20000,주유비
h_h000921,2,주유비,3,렌터카(승용/승합/버스 등등),N,1,6168100411,해맞이주유소,2023-06-14 18:32,1,50000,주유비
h_h000921,4,교통비,1,택시,N,1,,,2023-06-12 13:53,1,12300,택시비
h_h000921,9,교통비,1,항공기,Y,1,2748800540,에어로케이(주),2023-05-27 00:00,1,88800,비행기표 
h_h000922,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
h_h000922,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3600,
h_h000922,13,교통비,0,시내/마을버스,N,2,,,,,9200,
h_h000922,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,52800,
h_h000922,9,교통비,1,항공기,Y,2,1048117480,아시아나항공(주),2023-06-01 00:00,3,34900,비행기표
h_h000922,9,교통비,2,항공기,Y,2,1018194800,티웨이항공,2023-06-03 00:00,3,68800,비행기표 
h_h000926,10,교통비,1,배/선박,N,4,6168145193,우도해운(주),2023-06-19 11:52,1,26000,승선권
h_h000926,11,교통비,1,관광버스,N,4,6898100516,우도사랑 협동조합,2023-06-19 12:29,1,12000,
h_h000926,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,322000,
h_h000926,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,74000,
h_h000926,2,주차비,0,렌터카(승용/승합/버스 등등),N,4,,,,,10500,
h_h000926,4,교통비,0,택시,N,4,,,,,83200,
h_h000926,9,교통비,0,항공기,N,4,,,,,271140,
h_h001023,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,133430,
h_h001023,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,50000,
h_h001023,9,교통비,1,항공기,Y,3,6058184518,에어부산(주),2023-05-20 00:00,1,76540,비행기표 
h_h001023,9,교통비,3,항공기,Y,3,6058184518,에어부산(주) ,2023-05-03 00:00,1,61900,비행기표
h_h001023,9,교통비,4,항공기,Y,3,6058184518,에어부산,2023-05-03 00:00,1,61900,비행기표
h_h001024,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,40000,
h_h001024,9,교통비,0,항공기,,6,,,,,1276800,
h_h001025,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
h_h001025,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,25950,
h_h001025,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,35000,
h_h001025,9,교통비,0,항공기,N,3,,,,,553700,
h_h001026,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,106120,
h_h001026,5,교통비,0,지하철,N,3,,,,,1750,
h_h001026,9,교통비,0,항공기,N,3,,,,,599100,
h_h001032,4,교통비,0,택시,N,2,,,,,114460,
h_h001032,9,교통비,0,항공기,N,2,,,,,418000,
h_h001034,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,128200,
h_h001034,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,39000,
h_h001034,2,주차비,0,렌터카(승용/승합/버스 등등),N,4,,,,,1000,
h_h001034,4,교통비,0,택시,N,4,,,,,23000,
h_h001034,5,교통비,0,지하철,N,4,,,,,9000,
h_h001034,9,교통비,0,항공기,N,4,,,,,880000,
h_h001036,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,7,,,,,65000,
h_h001036,2,주유비,0,렌터카(승용/승합/버스 등등),N,7,,,,,60000,
h_h001036,5,교통비,0,지하철,N,7,,,,,6000,
h_h001036,9,교통비,0,항공기,N,7,,,,,120600,
h_h001038,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,20600,
h_h001038,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,3,6168156666,한라산렌트카,2023-06-15 15:08,1,30000,렌트비
h_h001038,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,15000,
h_h001038,9,교통비,1,항공기,Y,3,1048117480,아시아나항공(주),2023-03-21 00:00,1,298400,비행기표
h_h001041,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,2000,
h_h001041,16,교통비,0,기타,N,4,,,,,32000,
h_h001041,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,8,,,,,293800,
h_h001041,2,주유비,0,렌터카(승용/승합/버스 등등),N,8,,,,,38000,
h_h001041,5,교통비,0,지하철,N,8,,,,,4100,
h_h001041,9,교통비,0,항공기,N,8,,,,,2127000,
h_h001049,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,40000,
h_h001049,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,5000,
h_h001054,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,16700,
h_h001054,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3200,
h_h001054,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,48830,
h_h001054,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,40000,
h_h001054,9,교통비,0,항공기,N,2,,,,,238000,
h_h001057,11,교통비,0,관광버스,N,2,,,,,36000,
h_h001057,12,교통비,0,시외/고속버스,N,2,,,,,10000,
h_h001057,16,교통비,0,기타,N,2,,,,,35000,
h_h001057,4,교통비,0,택시,N,2,,,,,43400,
h_h001057,9,교통비,1,항공기,Y,2,6168150527,제주항공 ,2023-06-14 00:17,1,133600,비행기표
h_h001057,9,교통비,2,항공기,Y,2,6058184518,에어부산(주),2023-06-14 00:17,1,72440,비행기표 
h_h001063,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,4,1018190575,(주)현대이지웰,2023-06-09 00:00,1,206000,렌트비 
h_h001063,2,주차비,2,렌터카(승용/승합/버스 등등),N,4,6168304217,성산포항 공영주차장,2023-06-16 16:25,1,12500,주차비 
h_h001063,4,교통비,1,택시,N,4,1308117252,신일교통합자회사,2023-06-13 11:56,1,13500,택시비 
h_h001063,9,교통비,1,항공기,Y,4,1218189086,㈜진에어,2023-05-23 00:00,1,279200,비행기표
h_h001063,9,교통비,2,항공기,Y,4,1018194800,㈜티웨이항공,2023-05-23 15:02,1,136640,비행기표
h_h001065,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
h_h001068,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,18000,
h_h001068,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,105000,
h_h001068,4,교통비,0,택시,N,4,,,,,16000,
h_h001068,9,교통비,0,항공기,N,4,,,,,295000,
h_h001069,13,교통비,0,시내/마을버스,N,1,,,,,3900,
h_h001069,4,교통비,0,택시,N,1,,,,,13900,
h_h001069,9,교통비,0,항공기,N,1,,,,,115700,
h_h001073,10,교통비,1,배/선박,N,2,6168145193,우도해운(주),2023-06-14 12:33,1,20000,승선권
h_h001073,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,4328700208,주식회사 오렌지렌트카,2023-06-12 17:51,1,15000,렌트비
h_h001073,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,8000,
h_h001073,4,교통비,1,택시,N,2,,,2023-06-12 19:20,1,5100,택시비
h_h001073,4,교통비,2,택시,N,2,1298638970,로카모빌리티(주),2023-06-12 19:20,1,5100,택시비 
h_h001073,5,교통비,0,지하철,N,2,,,,,4100,
h_h001074,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
h_h001075,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,5668701096,(주)위메프,2023-06-19 00:00,1,45400,렌트비
h_h001075,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,25000,
h_h001075,2,주유비,4,렌터카(승용/승합/버스 등등),N,2,6162683470,함덕엘피지충전소,2023-06-23 11:07,1,25000,주유비
h_h001075,9,교통비,1,항공기,Y,2,1108114794,(주)대한항공,2023-06-21 00:00,1,99900,비행기표 
h_h001075,9,교통비,2,항공기,Y,2,1108114794,(주)대한항공,2023-06-16 00:00,1,93900,비행기표
h_h001076,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,5,6168125178,(주)탐라렌트카,2023-06-17 10:44,1,40000,렌트비
h_h001076,2,주유비,0,렌터카(승용/승합/버스 등등),N,5,,,,,40000,
h_h001076,9,교통비,1,항공기,Y,5,1048117480,(주)아시아나항공(직판),2023-04-12 19:51,1,408000,비행기표 
h_h001078,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,38600,
h_h001078,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11000,
h_h001078,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,80300,
h_h001078,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,9500,
h_h001078,9,교통비,0,항공기,N,2,,,,,303600,
h_h001079,13,교통비,0,시내/마을버스,N,1,,,,,2000,
h_h001079,9,교통비,0,항공기,N,1,,,,,128000,
h_h001081,50,교통비,0,버스 + 지하철,N,1,,,,,12850,
h_h001081,9,교통비,1,항공기,Y,1,1018194800,(주)티웨이항공,2023-06-09 14:43,1,95100,비행기표 
h_h001082,10,교통비,1,배/선박,N,1,6168145193,우도해운(주),2023-06-18 10:22,1,20000,승선권
h_h001082,12,교통비,0,시외/고속버스,N,1,,,,,18600,
h_h001082,2,주차비,0,렌터카(승용/승합/버스 등등),N,1,,,,,5000,
h_h001082,9,교통비,1,항공기,Y,1,8258100091,에어서울 주식회사,2023-05-20 00:00,1,243800,비행기표 
h_h001082,9,교통비,2,항공기,Y,1,1218189086,(주)진에어,2023-05-20 00:00,1,147600,비행기표 
h_h001084,16,교통비,0,기타,N,2,,,,,192000,
h_h001084,9,교통비,0,항공기,N,2,,,,,107800,
h_h001085,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,3,2068689586,(주)해피네트웍스,2023-06-17 16:57,3,101400,
h_h001085,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,25000,
h_h001085,9,교통비,0,항공기,N,3,,,,,159100,
h_h001086,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,4,7458800931,하이렌터카,2023-06-16 11:44,1,74200,렌트비
h_h001086,2,주차비,0,렌터카(승용/승합/버스 등등),N,4,,,,,20000,
h_h001086,50,교통비,0,버스 + 지하철,N,4,,,,,10000,
h_h001086,9,교통비,0,항공기,N,4,,,,,878200,
