TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
g001678,11,남,30,3,4,5,3,4,6,5,5,1,3,2,2
g001679,45,여,30,1,3,1,3,1,3,7,7,4,1,5,1
g001681,43,남,20,1,1,2,2,2,5,1,7,1,3,2,1
g001682,30,남,30,7,5,7,3,4,6,5,4,1,2,6,2
g001684,44,여,30,4,6,2,3,2,2,4,3,2,1,7,0
g001686,43,여,30,3,2,1,3,6,6,2,7,1,5,3,1
g001687,41,여,20,6,2,1,2,6,2,6,5,7,1,8,0
g001689,45,여,30,3,2,2,3,2,3,5,4,3,2,1,1
g001690,43,남,20,4,2,2,3,4,3,2,6,3,2,1,2
g001692,36,남,50,1,3,4,3,5,4,2,7,1,7,,2
g001693,45,여,30,4,4,3,3,5,3,2,5,3,6,1,1
g001694,44,남,20,2,1,5,2,1,5,2,6,7,2,5,1
g001695,11,여,30,1,5,4,4,4,1,5,7,1,8,4,0
g001697,29,남,40,1,4,4,6,6,6,2,4,8,2,1,3
g001698,46,남,20,4,2,2,6,2,2,2,2,2,1,4,0
g001700,30,남,30,4,4,4,4,4,4,4,4,2,1,,2
g001701,41,남,40,2,4,3,5,5,3,3,6,1,3,7,2
g001702,28,남,20,1,1,1,5,3,5,4,7,3,1,8,1
g001703,47,남,20,4,2,6,6,5,2,6,2,7,3,,1
g001704,11,여,20,1,1,2,7,7,1,3,6,1,4,7,0
g001708,45,여,40,6,1,2,1,1,2,1,7,5,2,7,1
g001710,45,남,20,4,1,3,5,3,3,1,5,5,1,8,0
g001715,30,여,40,4,3,3,1,1,4,3,5,3,2,1,3
g001716,41,여,30,5,2,3,4,4,4,5,4,1,7,4,0
g001718,29,남,40,6,6,3,2,2,6,6,5,2,3,1,1
g001721,26,여,30,1,7,1,4,7,4,2,7,6,5,1,2
g001722,28,여,20,4,3,4,4,3,3,5,4,2,3,1,1
g001724,29,여,40,1,3,1,3,3,5,3,5,3,2,1,1
g001733,43,여,20,1,1,2,2,1,2,2,7,9,3,7,1
g001734,11,여,20,2,6,3,3,6,6,2,7,1,2,7,0
g001738,43,여,20,1,1,1,4,6,2,7,6,3,5,2,1
g001740,45,남,30,4,2,6,2,2,2,6,6,2,,,1
g001741,11,남,30,1,1,4,2,2,5,3,7,1,2,5,0
g001742,27,여,40,5,3,7,2,4,5,6,6,3,8,2,1
g001743,30,남,40,2,3,2,2,3,3,3,6,1,6,2,0
g001753,41,여,30,1,1,1,1,1,5,1,1,2,1,6,1
g001755,11,남,40,4,4,2,7,7,6,4,7,3,1,5,3
g001761,41,남,50,1,4,2,4,2,2,4,4,8,7,1,2
g001763,41,여,50,2,2,2,2,2,6,2,7,2,1,5,3
g001764,41,남,50,2,4,2,4,7,7,6,4,8,,,2
g001765,45,남,30,3,1,1,2,2,3,1,7,10,3,7,1
g001768,47,여,30,4,5,5,4,2,4,4,6,8,7,1,4
g001771,41,여,20,1,1,1,4,5,1,7,5,1,7,6,4
g001779,41,여,40,4,4,1,4,5,1,5,4,1,2,3,1
g001780,29,여,40,4,5,4,4,6,4,2,4,3,,,4
g001786,41,남,50,4,4,1,2,4,4,3,6,7,1,8,3
g001789,41,여,20,3,2,2,3,3,5,3,6,2,1,5,1
g001791,41,남,30,2,4,1,2,2,2,3,7,3,2,9,2
g001794,41,여,20,1,4,4,3,3,4,3,4,1,7,2,1
g001795,41,남,40,1,4,4,6,7,7,6,4,2,1,3,3
g001796,41,여,20,2,2,2,3,2,4,3,5,2,4,7,0
g001797,41,남,50,2,2,2,4,5,5,3,4,7,8,3,4
g001798,45,남,30,2,2,1,2,1,5,2,6,2,,,2
g001799,46,여,20,1,7,1,7,1,1,7,7,3,2,1,1
g001803,29,여,40,4,5,3,3,6,6,2,7,1,3,8,3
g001806,11,여,40,2,5,2,4,3,3,6,7,1,3,7,1
g001810,44,남,30,3,3,3,3,3,5,5,5,3,1,7,3
g001812,11,남,40,2,6,2,2,4,2,6,3,3,1,5,3
g001818,26,여,20,6,6,3,5,6,2,3,1,1,3,2,3
g001819,11,남,20,2,1,1,4,5,3,3,5,3,1,2,1
g001825,11,여,50,4,3,4,2,2,3,5,7,7,1,5,0
g001826,30,여,40,2,2,2,2,2,2,4,2,3,1,2,4
g001829,28,여,20,4,2,5,3,3,2,6,6,1,7,5,0
g001830,41,남,30,4,3,4,5,4,5,2,7,1,2,5,0
g001831,48,여,20,4,4,5,5,4,4,4,3,7,5,2,1
g001832,44,여,40,1,1,1,1,1,1,6,7,3,1,2,2
g001833,45,여,30,4,6,5,4,4,4,4,4,5,1,3,3
g001834,45,여,20,1,5,2,2,4,2,6,6,3,7,1,3
g001835,29,여,30,1,4,4,2,2,2,2,4,6,7,2,0
g001836,29,여,30,3,3,7,2,1,7,1,3,1,3,2,2
g001837,30,여,20,4,3,4,6,4,4,6,6,3,,,1
g001846,44,남,30,5,6,3,6,6,5,6,7,7,1,,1
g001850,45,여,30,2,7,1,1,3,2,7,1,7,2,8,2
g001856,41,여,40,1,4,2,4,2,2,3,5,1,2,3,1
g001857,29,남,50,2,5,5,4,2,5,4,3,2,,,1
g001859,43,남,50,2,3,2,4,4,5,5,7,2,8,3,3
g001866,30,여,20,4,7,1,1,1,6,7,7,2,1,5,0
g001868,27,남,40,4,4,2,3,6,2,2,6,3,7,5,2
g001873,43,여,20,2,1,1,5,1,1,7,1,7,2,1,0
g001875,46,남,40,6,1,1,7,6,6,6,6,3,2,1,3
g001876,29,남,40,2,3,2,5,2,2,2,1,1,6,,3
g001877,45,여,30,3,3,3,5,3,3,3,5,2,1,5,2
g001879,46,여,30,1,1,1,1,7,7,7,7,5,7,1,1
g001880,41,여,30,5,1,2,6,2,2,2,2,3,1,7,5
g001881,45,남,20,5,2,4,4,3,6,2,4,3,1,2,1
g001882,46,여,20,4,7,6,7,7,6,4,3,3,1,,2
g001884,11,여,50,1,7,1,1,1,4,4,1,2,7,3,1
g001888,41,남,50,3,3,5,4,5,4,2,4,3,8,1,2
g001890,30,여,40,1,6,3,2,6,6,1,7,3,2,1,1
g001891,45,여,20,3,3,3,2,2,3,6,2,1,2,7,0
g001894,36,여,40,3,3,4,5,3,4,2,6,2,4,3,1
g001895,46,여,20,4,4,4,4,3,4,5,4,1,,,1
g001897,26,여,20,4,2,2,3,5,2,5,6,8,1,2,0
g001898,46,남,30,1,1,1,3,3,1,5,6,4,1,2,1
g001900,41,남,30,1,1,1,7,4,4,7,7,7,1,,1
g001910,48,여,30,2,3,5,5,3,3,6,6,1,8,3,1
g001911,11,여,20,1,1,1,4,1,4,7,7,3,5,1,2
g001913,46,여,30,4,1,4,1,4,5,7,1,9,8,1,2
g001914,47,여,30,3,1,2,3,3,5,6,3,2,1,7,1
g001916,43,여,20,3,2,1,5,5,2,6,7,1,7,5,1
g001917,47,여,20,2,2,1,3,4,3,7,7,1,3,5,8
g001920,45,여,30,1,4,2,2,2,2,5,7,5,1,3,3
g001928,45,여,40,1,1,1,4,1,4,7,1,2,1,7,0
g001929,28,여,30,1,1,1,5,2,1,3,7,8,1,,1
g001932,30,여,20,5,6,7,5,2,6,7,1,1,3,5,1
g001934,42,여,30,6,2,3,5,5,4,2,3,1,7,2,3
g001936,41,남,30,1,4,1,2,4,3,4,5,2,,,1
g001942,41,여,30,1,1,1,4,4,7,4,1,2,1,3,1
g001944,44,남,30,2,2,1,4,5,2,2,5,3,7,2,6
g001946,30,여,20,4,2,4,2,4,3,5,5,3,1,8,9
g001947,30,남,30,4,1,4,4,1,1,7,4,3,1,10,3
g001953,11,여,20,2,2,4,2,2,3,2,5,7,1,3,3
g001954,29,남,20,2,3,2,2,2,4,4,4,3,1,2,1
g001963,44,남,50,4,6,4,4,5,4,4,5,2,1,6,1
g001964,11,여,40,7,4,3,4,5,3,5,5,8,1,7,0
g001965,43,여,20,4,4,6,4,4,5,6,5,3,9,2,3
g001967,29,남,20,3,4,3,2,5,5,5,2,1,3,2,1
g001977,41,여,60,3,3,4,3,3,2,3,2,7,1,3,4
g001981,41,남,20,2,2,2,4,2,1,6,6,2,3,1,1
g001982,43,여,20,2,2,3,2,4,4,3,6,1,3,2,1
g001984,11,여,20,1,1,1,1,4,5,1,7,1,,,1
g001993,41,여,20,1,1,1,4,6,1,4,7,7,1,3,1
g002004,41,남,40,1,1,1,4,5,7,2,7,3,1,2,2
g002012,41,여,30,3,5,2,3,6,6,6,5,2,10,3,3
g002014,42,남,30,2,6,2,7,7,2,7,1,3,1,2,2
g002017,30,남,40,2,3,3,3,1,1,1,7,3,6,7,1
g002019,11,여,20,2,2,4,5,5,6,1,6,1,2,3,1
g002028,30,남,40,6,2,2,2,2,6,3,7,3,1,2,3
g002032,41,남,40,4,2,2,2,2,4,2,6,3,8,1,6
g002035,28,여,40,1,1,1,1,1,7,1,7,1,4,2,1
g002037,11,남,30,2,2,4,2,4,3,6,6,9,3,10,1
g002039,41,남,50,6,6,1,1,2,7,2,7,2,1,3,1
g002041,41,여,50,4,4,4,1,1,4,2,3,7,1,8,1
g002046,44,여,40,4,2,1,5,1,7,1,7,2,1,3,1
g002048,43,남,30,4,2,4,1,1,7,1,4,5,1,4,0
g002054,29,여,20,3,2,3,2,3,6,2,7,1,2,7,4
g002056,28,여,50,1,1,1,3,7,7,1,7,7,2,3,3
g002059,11,남,50,2,2,1,3,2,2,2,5,2,1,3,2
g002061,41,여,40,2,1,1,3,6,3,2,3,9,3,2,1
g002073,27,여,30,6,7,7,3,6,7,2,7,8,3,1,1
g002075,11,여,20,6,6,2,6,6,2,5,5,5,3,8,2
g002077,11,남,40,4,3,4,2,3,4,3,4,9,3,2,3
g002078,45,여,20,3,3,3,3,5,5,7,7,1,3,2,3
g002082,26,여,40,6,6,2,6,6,2,2,6,1,3,9,1
g002088,41,여,20,3,2,1,4,2,2,1,7,5,3,10,2
g002089,41,여,20,1,1,1,3,7,2,2,7,3,1,2,1
g002092,27,여,30,3,1,1,5,7,1,1,7,3,8,2,1
g002094,41,여,20,3,2,1,4,7,2,1,5,3,2,1,1
g002096,41,여,50,7,2,2,3,6,2,2,6,1,6,4,0
g002098,41,남,60,1,1,1,6,2,4,1,6,1,6,3,2
g002100,29,남,30,6,2,6,1,1,2,1,1,3,2,1,1
g002104,29,남,20,4,3,2,2,3,3,6,5,2,3,1,1
g002105,11,여,30,1,1,3,4,3,1,4,6,1,7,2,1
g002109,29,여,60,2,4,4,6,4,4,3,4,6,3,,2
g002110,30,여,30,3,2,2,2,2,4,3,3,7,6,1,3
g002117,29,여,60,3,1,2,1,5,6,6,6,1,3,5,1
g002120,30,남,50,7,7,4,4,7,7,7,4,1,9,3,1
g002122,29,남,60,2,2,6,2,1,6,1,1,7,6,1,1
g002127,43,여,20,2,2,2,3,3,6,6,5,2,1,3,1
g002128,11,여,40,2,4,1,3,5,3,4,5,7,3,5,3
g002130,11,여,40,4,1,1,2,4,2,2,7,2,1,3,7
g002134,47,여,30,5,2,2,3,6,4,6,5,3,9,10,1
g002137,28,남,40,7,1,4,4,1,7,7,1,1,7,2,1
g002141,48,여,30,4,2,2,2,2,3,1,5,3,2,1,3
g002144,11,여,20,4,2,1,4,4,1,6,3,1,2,7,1
g002146,11,여,40,2,1,5,1,1,5,2,7,5,1,6,1
g002147,43,여,20,5,2,1,3,5,6,2,4,3,2,1,2
g002148,36,여,40,5,5,3,3,3,6,2,6,2,1,,0
g002151,11,남,30,5,2,2,3,6,4,3,5,2,3,1,1
g002152,41,여,20,1,5,2,5,5,6,7,6,2,1,,2
g002154,30,남,50,2,4,3,4,2,3,2,6,5,3,2,1
g002156,29,여,20,1,1,4,3,1,6,2,7,2,3,1,1
g002158,29,남,40,1,4,1,4,4,4,3,6,1,7,3,1
g002159,11,남,40,1,1,1,5,3,2,6,3,2,1,3,1
g002164,41,남,20,3,2,2,2,5,3,2,3,7,1,3,1
g002169,27,남,30,2,5,6,6,2,6,2,3,1,2,6,0
g002174,41,여,30,1,1,1,3,4,1,6,6,9,2,1,1
g002176,11,여,20,3,3,4,3,3,2,2,6,1,7,5,2
g002177,41,여,40,2,3,3,4,3,4,4,4,2,1,6,0
g002178,29,여,20,1,1,1,3,3,2,6,6,1,3,9,1
g002184,41,여,40,2,6,5,2,2,3,7,4,3,8,2,1
g002189,45,여,20,5,2,4,2,4,4,3,5,3,2,1,1
g002190,11,여,20,3,3,2,4,6,3,7,2,8,7,1,1
g002191,41,남,50,1,1,1,1,1,1,1,1,1,2,4,1
g002195,29,여,30,2,6,4,6,2,2,6,4,3,1,2,1
g002196,48,남,30,3,7,3,7,6,5,1,7,8,7,1,0
g002199,11,남,40,4,5,4,4,3,3,4,5,1,4,2,0
g002202,27,여,20,4,1,4,4,4,7,2,7,5,7,10,1
g002207,30,남,50,1,1,1,2,2,2,2,6,1,2,3,3
g002208,46,남,40,4,5,2,2,4,6,3,6,2,7,1,1
g002212,29,남,30,1,2,1,3,3,4,5,2,1,5,7,1
g002213,41,여,20,7,5,6,6,6,5,5,1,2,1,6,0
g002214,43,남,40,7,2,2,5,6,2,7,6,1,2,3,4
g002219,41,남,40,2,2,6,2,4,4,3,4,7,8,3,2
g002220,41,남,50,3,2,2,4,2,3,4,4,8,1,2,1
g002222,47,여,40,4,5,5,3,3,6,4,5,2,3,8,2
g002223,41,남,30,6,3,7,2,5,5,2,6,2,1,7,1
g002224,11,남,30,1,1,1,1,1,1,1,7,2,,,0
g002226,46,남,20,1,1,2,3,1,2,3,2,3,2,1,1
g002229,41,남,50,1,1,1,6,6,1,1,7,8,3,7,1
g002230,45,여,20,3,1,2,3,1,2,3,5,3,2,1,2
g002232,27,남,20,7,1,7,1,1,4,7,7,2,3,1,1
g002233,44,남,40,1,4,4,3,4,3,4,6,1,7,5,1
g002235,30,남,30,7,4,1,4,7,7,2,2,7,1,3,1
g002238,41,여,20,2,2,1,3,6,4,3,3,1,2,,1
g002241,44,여,30,1,1,1,1,1,2,7,6,2,,,4
g002242,11,여,50,1,7,1,4,2,2,7,5,1,8,7,0
g002243,29,남,50,4,2,2,3,7,6,2,6,2,1,3,3
g002244,11,남,50,2,7,2,1,4,2,6,3,3,1,7,1
g002245,28,여,30,4,4,2,1,4,4,2,1,3,9,10,9
g002247,43,여,40,4,2,5,5,5,6,6,5,1,3,2,2
g002249,11,여,40,1,3,2,2,7,4,3,7,3,7,8,1
g002251,11,남,40,1,4,1,4,1,1,1,6,4,7,1,1
g002255,45,남,40,1,1,1,5,2,7,1,2,3,4,2,1
g002256,42,여,30,4,2,6,2,2,6,7,7,2,3,5,3
g002258,30,남,40,4,1,7,1,1,4,1,4,3,1,2,8
g002262,46,남,30,5,3,3,1,1,2,6,5,2,1,7,2
g002263,45,남,20,1,1,1,1,1,1,7,7,3,1,2,2
g002264,26,여,30,3,4,3,2,2,4,6,2,3,1,2,1
g002265,41,여,30,2,1,4,4,4,4,1,5,7,2,1,1
g002266,48,여,20,3,3,3,3,3,3,4,3,1,3,2,1
g002269,41,여,40,5,2,2,3,6,7,6,4,2,7,3,3
g002270,45,여,20,2,3,2,2,2,2,6,5,5,4,1,0
g002271,41,남,30,2,2,1,3,2,4,2,6,3,1,2,1
g002272,46,여,20,4,2,2,3,6,4,6,6,1,5,3,1
g002273,45,여,50,4,1,2,4,4,6,3,2,3,8,1,3
g002275,44,남,20,4,2,6,1,2,3,2,6,6,9,3,1
g002277,44,남,20,2,2,2,2,6,6,1,5,1,2,3,3
g002280,45,여,50,3,5,6,4,4,5,6,7,3,1,6,2
g002405,46,남,40,1,1,1,3,2,6,6,7,3,2,1,3
g002406,26,여,50,1,7,1,1,1,7,7,7,2,3,4,1
g002407,30,여,40,1,1,1,3,1,2,6,7,2,3,5,3
g002408,28,여,20,2,2,2,4,4,4,1,7,7,3,2,1
g002411,11,여,40,1,1,1,4,4,7,2,1,3,7,1,1
g002412,29,여,30,1,2,4,2,2,5,3,5,3,5,2,2
g002415,27,여,30,1,6,2,6,7,4,6,7,1,7,5,2
g002416,41,남,30,2,3,2,3,2,2,6,7,7,2,3,3
g002417,27,여,20,4,1,3,2,3,5,7,7,2,6,1,0
g002421,48,남,30,4,2,3,5,3,3,3,5,1,3,2,1
g002422,46,남,30,3,6,4,5,3,5,6,4,2,3,1,2
g002423,44,남,20,1,4,4,1,5,1,1,7,2,4,3,1
g002425,29,남,30,1,1,1,2,7,1,2,6,3,1,9,1
g002428,29,여,40,5,5,5,5,5,4,6,6,7,3,2,4
g002429,43,여,50,1,1,3,2,2,3,2,6,1,2,8,1
g002431,41,여,50,5,4,6,3,4,6,6,1,1,2,4,0
g002432,41,여,50,1,4,1,4,4,2,2,4,8,,,2
g002435,43,여,20,2,2,1,3,2,4,3,5,2,1,9,3
g002436,41,여,20,3,2,2,3,3,2,5,5,2,1,7,0
g002438,41,여,50,1,3,1,4,4,6,4,6,7,5,1,4
g002440,30,남,20,6,2,2,2,1,4,2,6,2,1,3,1
g002441,41,남,40,1,1,5,1,1,7,1,7,2,8,1,3
g002444,46,남,20,3,2,3,4,3,2,3,6,1,7,3,1
g002445,46,여,30,2,1,2,2,3,4,7,6,1,3,7,2
g002446,11,남,20,2,1,1,7,6,3,2,6,3,8,1,1
g002451,29,남,20,3,4,4,3,3,3,4,3,6,2,9,6
g002454,29,여,40,6,2,3,3,2,6,3,5,1,4,3,1
g002458,41,여,40,2,1,2,4,1,6,7,5,1,10,3,3
g002459,11,여,30,2,2,2,3,3,2,5,6,2,1,7,0
g002460,27,여,50,2,6,4,4,4,2,4,7,2,4,5,1
g002465,11,여,50,2,4,2,4,5,5,3,5,3,1,7,1
g002466,30,여,40,4,2,2,4,6,3,6,6,2,3,1,2
g002471,47,남,50,1,5,3,5,7,2,2,5,3,1,7,3
g002472,30,여,60,2,2,2,1,1,5,4,4,8,2,1,3
g002473,41,남,30,6,1,1,1,6,3,7,5,3,1,2,1
g002475,45,여,50,1,7,1,1,1,7,1,7,6,3,1,3
g002476,41,남,40,1,2,2,3,2,1,6,3,7,1,2,1
g002478,29,남,20,7,2,2,4,5,4,2,6,3,1,7,1
g002480,48,남,40,2,2,2,2,2,2,2,4,9,2,5,1
g002483,27,남,20,2,6,1,2,6,2,2,6,2,6,,0
g002485,46,여,20,2,2,1,5,6,4,2,6,3,7,1,1
g002487,43,남,50,1,2,1,4,2,4,2,6,6,2,1,1
g002489,29,남,30,1,1,6,3,1,2,1,1,9,2,,1
g002492,43,남,40,3,5,5,4,2,3,5,3,2,1,3,2
g002496,36,여,60,3,3,2,3,5,3,3,5,3,8,7,5
g002497,11,남,40,5,3,2,3,5,2,2,3,10,8,5,0
g002500,45,여,40,2,5,6,3,2,6,1,4,3,2,10,1
g002507,29,남,40,4,5,5,3,5,5,5,5,1,3,7,3
g002511,41,남,30,2,4,3,2,2,4,6,4,5,2,1,0
g002512,43,여,50,1,1,4,1,1,4,3,5,2,1,,1
g002513,41,여,20,3,5,2,2,2,5,6,6,1,7,5,2
g002516,26,남,50,1,1,1,2,1,1,6,1,2,3,7,1
g002519,29,남,50,5,4,5,3,6,5,5,6,8,3,1,3
g002521,11,여,30,1,1,1,1,1,3,2,3,6,3,1,2
g002525,11,여,50,3,6,6,6,5,6,3,3,2,1,4,2
g002526,11,여,30,2,3,4,2,2,3,4,6,1,2,7,1
g002531,41,여,40,1,1,1,2,7,5,1,5,2,3,9,4
g002533,44,여,30,4,4,4,7,7,1,7,5,1,3,7,2
g002534,30,여,30,2,2,2,5,4,6,2,6,1,3,7,1
g002538,11,남,30,5,5,5,2,3,5,6,3,2,1,8,1
g002539,29,여,40,7,1,1,1,1,7,1,7,2,3,1,1
g002542,11,남,30,2,6,2,5,2,2,6,6,1,4,3,1
g002543,46,남,30,2,2,6,2,2,5,5,3,3,8,2,1
g002545,41,남,20,1,1,1,7,7,1,1,7,3,10,,3
g002546,36,남,30,6,6,6,3,3,2,5,7,3,2,7,4
g002547,26,남,50,3,1,1,4,3,4,6,4,7,8,2,1
g002552,28,여,20,6,1,1,1,6,2,7,7,3,2,1,3
g002554,29,여,30,4,2,2,4,4,4,2,6,5,4,8,0
g002555,45,여,30,4,4,5,4,3,4,5,5,1,2,3,1
g002560,45,남,20,6,3,2,7,7,6,2,7,7,5,3,1
g002561,41,남,40,3,2,2,6,6,2,3,5,7,3,2,1
g002563,41,여,50,2,2,4,1,2,4,6,2,3,1,7,1
g002564,11,남,20,2,1,1,7,6,2,2,4,1,2,8,0
g002565,41,남,30,2,3,2,2,5,5,3,6,9,8,1,2
g002570,30,여,30,3,3,3,2,4,5,3,3,3,2,1,1
g002583,41,여,20,3,1,1,3,6,1,1,7,2,4,1,0
g002584,29,남,20,4,4,4,4,4,4,4,4,2,3,5,1
g002585,45,남,40,2,2,2,1,7,7,1,3,3,8,1,2
g002588,45,남,40,1,1,1,4,6,4,2,2,3,2,10,2
g002593,41,남,50,2,2,2,4,6,5,4,7,3,7,1,3
g002596,43,남,20,4,6,2,3,2,3,2,2,7,1,2,1
g002597,29,여,30,1,1,3,2,1,2,4,3,1,7,4,0
g002601,11,남,20,4,4,4,4,2,2,3,4,2,,,0
g002603,41,여,30,3,1,1,5,7,7,4,7,1,3,7,1
g002606,29,남,50,1,4,4,4,3,5,5,3,3,6,1,1
g002607,36,남,30,2,2,2,4,5,3,2,3,3,1,8,3
g002609,41,여,30,4,1,1,4,4,4,6,5,3,1,2,1
g002612,43,남,30,1,1,3,4,2,2,1,5,2,7,5,1
g002616,41,남,60,1,2,2,3,6,6,6,2,3,2,,1
g002620,44,남,30,4,4,4,1,4,2,1,6,6,4,2,0
g002622,44,여,30,6,2,2,1,6,6,6,2,3,2,1,3
g002624,41,남,40,2,2,5,4,3,6,6,2,9,3,1,2
g002626,28,여,30,6,5,4,2,5,2,5,4,3,2,1,1
g002627,41,남,30,4,1,1,1,6,3,1,6,7,1,2,3
g002631,45,여,30,5,2,1,4,5,3,3,2,9,3,7,1
g002632,11,여,20,2,2,2,5,6,2,2,4,1,2,4,0
g002633,36,남,30,2,2,4,4,2,4,2,7,5,3,1,1
g002634,29,남,30,1,1,1,4,3,5,6,7,1,3,2,1
g002636,47,여,30,4,5,4,2,2,5,6,3,1,3,7,1
g002637,44,여,40,4,2,4,1,4,2,4,3,5,4,7,0
g002638,36,여,20,3,1,2,4,4,4,1,7,2,3,1,1
g002640,28,남,30,1,1,1,3,1,1,1,7,1,2,,3
g002647,29,여,40,4,5,3,4,4,5,2,5,3,2,1,2
g002648,29,여,40,5,1,3,5,5,5,6,5,7,1,3,3
g002650,43,여,20,1,3,2,2,2,4,2,7,1,3,5,1
g002657,11,여,30,3,3,5,6,3,3,5,2,5,1,2,0
g002658,11,여,30,1,1,2,3,1,4,6,4,2,1,3,3
g002663,45,남,40,2,3,1,4,1,4,6,6,2,3,1,1
g002668,27,여,30,1,1,2,2,2,3,2,3,2,1,,1
g002671,46,여,20,4,1,1,3,5,6,7,6,3,5,2,1
g002673,44,여,50,1,7,1,3,6,4,3,6,1,3,2,2
g002678,41,여,40,4,4,4,4,4,4,4,4,7,5,1,4
g002679,43,여,30,3,4,2,4,5,3,3,3,3,8,1,2
g002680,41,여,20,1,1,3,4,3,4,1,6,1,2,7,1
g002681,30,여,30,2,1,1,5,6,2,6,5,7,1,8,0
g002682,43,여,30,4,1,4,4,2,4,6,7,2,1,10,3
g002683,36,남,40,2,2,2,2,2,2,2,6,3,8,1,3
g002688,41,남,30,4,2,1,6,2,4,6,2,2,1,3,4
g002690,30,여,20,2,4,3,1,3,3,6,4,3,1,7,1
g002691,41,남,50,1,1,6,2,1,2,6,2,3,1,9,2
g002693,11,여,20,1,1,4,5,2,5,7,7,3,7,4,1
g002695,47,여,20,6,1,2,4,6,4,4,7,5,3,1,2
g002698,41,여,20,5,2,2,2,6,5,6,6,1,2,,0
g002701,41,여,20,3,1,1,4,3,4,3,6,1,2,10,0
g002702,46,남,40,1,1,1,4,7,7,1,5,3,8,7,2
g002703,29,여,50,2,2,2,2,2,6,2,4,3,2,6,1
g002704,29,남,30,6,2,4,2,2,6,6,2,1,2,8,3
g002705,29,여,20,2,3,1,2,2,4,7,6,3,1,,2
g002711,41,여,30,1,1,4,3,1,3,2,5,3,9,10,3
g002718,41,남,30,3,2,2,5,3,4,6,4,3,1,2,4
g002719,44,남,30,2,1,3,4,3,3,5,5,2,4,3,1
g002721,11,남,40,3,4,3,5,6,3,4,6,1,7,2,0
g002724,46,남,50,3,5,2,4,3,3,3,4,3,8,1,1
g002727,30,여,50,1,3,3,4,2,6,4,7,2,1,6,0
g002729,11,여,30,5,5,2,1,5,2,2,5,1,7,2,0
g002731,11,여,20,4,1,1,1,1,1,1,7,1,7,5,1
g002732,45,여,20,2,2,2,4,4,5,6,5,3,1,2,1
g002734,46,여,30,2,4,1,7,1,4,2,6,2,5,3,1
g002735,11,남,30,2,1,2,6,4,2,1,5,3,2,1,1
g002737,29,여,20,7,7,5,6,6,6,4,6,2,3,1,1
g002738,44,남,50,1,6,2,4,3,2,5,3,1,3,2,1
g002739,41,남,40,1,1,1,4,1,4,5,6,7,,,3
g002744,11,남,40,2,2,1,2,4,1,4,4,4,1,7,0
g002745,11,남,50,2,2,2,2,2,6,3,7,1,3,2,1
g002747,41,남,40,2,2,4,4,4,3,4,6,3,7,8,4
g002750,30,여,20,6,1,2,6,6,6,6,7,2,1,7,0
g002752,41,남,20,1,1,3,3,1,3,1,7,9,3,5,1
g002753,43,여,20,6,1,1,2,2,6,7,3,2,1,3,1
g002759,11,여,40,2,2,3,1,3,5,2,3,1,8,3,3
g002760,11,여,50,7,1,4,1,4,4,7,4,1,2,3,3
g002762,46,여,40,4,4,4,4,4,4,4,4,3,2,8,3
g002764,29,남,50,3,4,2,2,5,3,6,2,3,8,7,3
g002765,44,남,20,5,4,5,6,4,5,4,5,1,7,6,0
g002766,11,여,30,1,1,6,4,3,6,7,3,3,2,9,7
g002767,41,여,40,4,2,2,3,5,3,6,2,1,8,3,1
g002770,44,여,20,4,4,4,4,4,4,4,4,1,5,3,1
g002776,30,여,30,7,1,1,1,7,7,1,7,2,10,,2
g002784,45,남,30,2,2,6,6,2,6,6,4,1,7,3,1
g002786,30,여,30,1,1,1,3,3,3,5,5,3,1,2,2
g002788,45,남,20,6,1,1,1,1,7,1,7,8,,,1
g002791,29,여,20,4,3,2,5,4,5,2,7,3,2,6,1
g002793,11,남,20,2,4,4,3,6,5,2,6,3,2,1,1
g002795,11,남,60,4,1,4,2,2,5,6,3,3,2,1,1
g002796,44,남,20,4,3,3,4,3,3,2,4,1,2,7,0
g002798,45,여,20,5,3,3,2,2,3,2,6,3,2,5,3
g002802,43,여,40,4,2,3,2,4,3,2,6,3,1,7,1
g002803,29,여,20,1,1,1,6,7,2,6,7,2,7,3,5
g002804,31,여,30,3,3,2,2,2,6,6,6,1,3,2,1
g002806,11,여,20,4,2,2,6,6,3,4,3,8,1,4,0
g002809,28,남,20,2,1,2,5,4,2,6,4,3,7,1,1
g002810,43,남,20,4,4,4,4,4,4,4,4,3,4,7,1
g002811,26,남,20,2,1,1,3,4,5,5,5,1,7,3,1
g002812,41,여,20,4,4,7,4,2,4,6,4,2,9,1,2
g002814,11,여,30,7,3,2,1,6,6,1,5,7,3,1,1
g002817,29,남,20,4,2,3,3,4,5,4,6,3,2,10,5
g002819,29,여,20,4,4,2,5,2,5,6,6,7,3,5,1
g002820,11,여,30,1,4,3,6,2,4,2,4,7,3,6,3
g002822,26,여,20,4,1,2,4,6,4,7,5,1,2,6,1
