,userID,itemID,rating,SIDO
13610,g003733,국립생태원 에코리움,5.0,충남
13611,g003733,대천해수욕장,5.0,충남
13612,g003736,국립세종수목원,3.6666666666666665,세종특별자치시
13613,g003746,엑스포과학공원 한빛탑,5.0,대전
13614,g003758,신정호 관광단지,3.6666666666666665,충남
13615,g003758,온양온천시장,3.0,충남
13616,g003770,순천 낙안읍성,5.0,전남
13617,g003770,송광사,3.0,전남
13618,g003771,군산근대역사박물관,4.333333333333333,전북
13619,g003771,군산근대미술관,3.6666666666666665,전북
13620,g003771,군산근대 건축관,3.6666666666666665,전북
13621,g003771,진포해양테마공원,3.6666666666666665,전북
13622,g003771,신흥동 일본식 가옥,3.0,전북
13623,g003779,한국도로공사 전주수목원,5.0,전북
13624,g003779,경기전,5.0,전북
13625,g003779,전주한옥마을,4.666666666666667,전북
13626,g003779,전주 남부시장 한옥마을 야시장,3.6666666666666665,전북
13627,g003779,전주 덕진공원,5.0,전북
13628,g003805,천안시 농수산물도매시장,5.0,충남
13629,g003807,국립아시아문화전당,5.0,광주
13630,g003810,담양 관방제림,5.0,전남
13631,g003821,온양온천랜드,4.0,충남
13632,g003824,전주 덕진공원,3.6666666666666665,전북
13633,g003824,객사길,3.3333333333333335,전북
13634,g003824,동문 헌책 도서관,4.333333333333333,전북
13635,g003824,전주한옥마을,4.0,
13636,g003824,전주 남부시장 한옥마을 야시장,3.0,전북
13637,g003839,국립 중앙과학관,2.3333333333333335,대전
13638,g003839,엑스포과학공원 한빛탑,2.0,대전
