place_id,여행지명,city,분류,VISIT_START_YMD,activity_ids,activity_type,activity_level,season_preference,emotion_match
2305300006,백암순대,경기도,,2023-05-30,1;2;3;4;5;6;7;99,실내,10,Spring,
2305300008,이비스 앰배서더호텔 수원,,,2023-05-30,1;2;3;4;5;6;7;99,실내,10,Spring,
2305310001,효원공원 월화원,,,2023-05-31,1;2;3;4;5;6;7,실내,10,Spring,
2305300001,크래 머리 브루어리,,,2023-05-30,1;2;3;4;5;6;7;99,실내,10,Spring,
2306060007,초당 옥도나스,,,2023-06-06,1;2;3;4;5;6;7,실내,10,Summer,
2306060009,오션 솔레 뷰 호텔,,,2023-06-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2306060010,살롱 살롱,인천광역시,,2023-06-06,1;2;3;4;5;6;7,실내,10,Summer,
2306060011,97도씨 해물칼국수 영종 본점,인천광역시,,2023-06-06,1;2;3;4;5;6;7,실내,10,Summer,
2306060012,오션 솔레 뷰 호텔,,,2023-06-06,1;2;3;5;7,실내,10,Summer,
2306060013,카페 온화 영종도점,,,2023-06-06,1;3;4;5,실내,8,Summer,
2306060014,독도 왕새우튀김 영종국제도 시점,,,2023-06-06,1;2;4;5,실내,8,Summer,
2306070009,장독집,,,2023-06-07,1;2;3;4;5;6;7,실내,10,Summer,
2306070010,포레스트아웃팅스 송도점,,,2023-06-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2306070011,브라운 도트 인천 송도점,,,2023-06-07,1;2;3;6,실내,8,Summer,
2306060008,청화 우육 도삭면,,,2023-06-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2306080001,남산공원 N서울타워,,,2023-06-08,1;2;3;4;5;6;99,실내,10,Summer,
2306050008,한궁 양꼬치 훠궈 대흥점,,,2023-06-05,1;2;3;4;5;6;7;99,실내,10,Summer,
2306050009,배스킨라빈스 대전은행점,,,2023-06-05,1;2;3;4;5;6,실내,10,Summer,
2305280011,세븐일레븐 S 마포역점,,,2023-05-28,1;2;4;5;6;7,실내,10,Spring,
2306090008,조마루 도화점,,,2023-06-09,1;2;3;4;5;6;7,실내,10,Summer,
2306090009,카페 이음,,,2023-06-09,1;2;3;4;5;7,실내,10,Summer,
2306090010,디 멀리에,,,2023-06-09,1;2;4;5;7;99,실내,10,Summer,
2306020013,호텔 캠퍼스,,,2023-06-02,1;2;3;5,실내,8,Summer,
2305310005,경복궁,,,2023-05-31,1;2;3;4;5;6;7;99,실내,10,Spring,
2305300007,아이스타일,,,2023-05-30,1;2;3;4;5;6;7,실내,10,Spring,
2306110003,스타벅스 오산 시청점,,,2023-06-11,1;2;3;4;5;6;7;99,실내,10,Summer,
2306110004,오산중앙약국,,,2023-06-11,1;2;3;4;5;6;7;99,실내,10,Summer,
2306110005,오산 오색시장,,,2023-06-11,1;2;3;4;5;6;7,실내,10,Summer,
2306010010,세광 양대창 성수점,,,2023-06-01,1;2;4;5;7;99,실내,10,Summer,
2307030003,광교호수공원,,,2023-07-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2307030004,광교호수공원 프라이 부르크 전망대,경기도,,2023-07-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2307030005,광교 푸른 숲 도서관,,,2023-07-03,1;2;3;4;5;6;7,실내,10,Summer,
2307030006,백 소장 수원역점,,,2023-07-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306050010,주상절리 맛집,강원도,,2023-06-05,1;2;3;4;5;7;99,실내,10,Summer,
2306050011,한탄강 주상절리 길 순담 매표소 주차장,,,2023-06-05,1;2;3;4;5;99,실내,10,Summer,
2306050012,고석정 국민관광지,,,2023-06-05,1;2;3;4;5;6;7,실내,10,Summer,
2306050013,한화리조트 산정호수 안시,,,2023-06-05,2;3;4;5;6;7,실내,10,Summer,
2306050014,소문난 이동갈비,,,2023-06-05,1;3;4;5;7,실내,10,Summer,
2306050016,한화리조트 산정호수 안시,,,2023-06-05,2;5,실내,4,Summer,
2306190002,까르르 키즈 풀빌라,,,2023-06-19,1;2;3;4;5;6;7;99,실내,10,Summer,
2306190003,양수리 아연 핫도그,,,2023-06-19,1;2;3;4;5;6;7;99,실내,10,Summer,
2306200002,양수리 아연 핫도그,,,2023-06-20,1;2;3;4;5;6;7;99,실내,10,Summer,
2306200003,가마골 백숙 양주점,,,2023-06-20,1;2;3;4;5;6;7;99,실내,10,Summer,
2306190004,지구당 가로수길점,,,2023-06-19,1;2;3;4;5;6;7;99,실내,10,Summer,
2306190005,가로수길,서울특별시,,2023-06-19,1;2;3;4;5;6;7;99,실내,10,Summer,
2306190006,맥도날드 신사역점,,,2023-06-19,1;2;3;4;5;6;7;99,실내,10,Summer,
2306190007,뚝섬한강공원,,,2023-06-19,1;2;3;4;5;7,실내,10,Summer,
2306190008,서울특별시청,,,2023-06-19,1;2;4;5;6;7,실내,10,Summer,
2306190009,환구단,,,2023-06-19,1;2;3;4;5;7,실내,10,Summer,
2306190010,숭례문,,,2023-06-19,1;2;3;4;5;6;7,실내,10,Summer,
2306190011,덕수궁 돌담길,,,2023-06-19,1;2;3;4;5;6,실내,10,Summer,
2306190012,광화문광장,,,2023-06-19,1;2;4;5;6,실내,10,Summer,
2306190013,북촌 한옥마을,,,2023-06-19,1;2;4;5,실내,8,Summer,
2306190014,찬양집,,,2023-06-19,1;2,실내,4,Summer,
2306190015,청계천,,,2023-06-19,4;5;6,실내,6,Summer,
2306190016,k world 호텔,,,2023-06-19,5,실내,2,Summer,
2306200001,창덕궁 후원,,,2023-06-20,1;2;3;4;5;6;7,실내,10,Summer,
2306200004,성수동,서울특별시,,2023-06-20,1;2;3;4;5;6;7;99,실내,10,Summer,
2306200005,스타벅스 성수점,,,2023-06-20,1;2;3;4;5;6;7;99,실내,10,Summer,
2306100009,서울고속버스터미널(경부),,,2023-06-10,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170003,세븐일레븐 경복궁점,,,2023-06-17,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170004,국립현대미술관 서울관,,,2023-06-17,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170005,삼청 빙수,,,2023-06-17,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170006,경복궁,,,2023-06-17,1;2;3;4;5;6;7,실내,10,Summer,
2306140002,라라 키즈 풀빌라,,,2023-06-14,1;2;3;4;5;6;7,실내,10,Summer,
2306140004,남이섬 아띠 춘천 닭갈비,,,2023-06-14,1;2;3;4;5;6;7,실내,10,Summer,
2306140005,아침고요 수목원,,,2023-06-14,1;2;3;4;5;6;7,실내,10,Summer,
2306140006,아침 고요 가족 동물원,,,2023-06-14,1;2;3;4;5;6;7;99,실내,10,Summer,
2306150003,남이섬,,,2023-06-15,1;2;3;4;5;6;7;99,실내,10,Summer,
2306150004,자라섬,,,2023-06-15,1;2;3;4;5;6;7,실내,10,Summer,
2306150005,남이섬,,,2023-06-15,1;2;3;4;5;7;99,실내,10,Summer,
2306150006,송원,,,2023-06-15,1;2;3;4;5;7,실내,10,Summer,
2306150007,카페 75,,,2023-06-15,1;2;3;4;5;6;7;99,실내,10,Summer,
2306150008,달과 6펜스,,,2023-06-15,1;2;3;4;5;6,실내,10,Summer,
2307080003,국립수목원,,,2023-07-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2307080004,욕쟁이 할머니집,,,2023-07-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2307080005,물꼬방,,,2023-07-08,1;2;3;4;5;6;7,실내,10,Summer,
2307080006,코스트코 의정부점,,,2023-07-08,1;2;3;4;5;6;7,실내,10,Summer,
2306160002,호텔 더 디자이너스 서울역점,,,2023-06-16,1;2;3;4;5;6;7;99,실내,10,Summer,
2306160003,상대포 본점,,,2023-06-16,1;2;3;4;5;6;7;99,실내,10,Summer,
2306160004,KPOPSTAR 코인 노래연습장,,,2023-06-16,1;2;3;4;5;6;7,실내,10,Summer,
2306160005,다이소 남영역점,,,2023-06-16,1;2;3;4;5;6;7,실내,10,Summer,
2306160006,롯데마켓 999 갈월점,,,2023-06-16,1;2;3;4;5;6;7;99,실내,10,Summer,
2306160007,GS25 용산 포인트점,,,2023-06-16,1;2;3;4;5;6;7;99,실내,10,Summer,
2306160008,호텔 더 디자이너스 서울역점,,,2023-06-16,1;2;3;4;5;6;7,실내,10,Summer,
2306160009,포토 스트리트 숙대 입구점,,,2023-06-16,1;2;3;4;5;99,실내,10,Summer,
2306160010,호텔 더 디자이너스 서울역점,,,2023-06-16,1;2;3;4;5,실내,10,Summer,
2306170002,컴포즈커피 부천역점,,,2023-06-17,1;2;3;4;5;6;7;99,실내,10,Summer,
2306150002,한양 본점,,,2023-06-15,1;2;3;4;5;6;7;99,실내,10,Summer,
2306160001,킨텍스 제2전시장 10홀,,,2023-06-16,1;2;3;4;5;7,실내,10,Summer,
2306150009,화성행궁,,,2023-06-15,1;2;3;4;5,실내,10,Summer,
2306150010,벨라 스위트호텔,,,2023-06-15,1;3;5,실내,6,Summer,
2306150011,벨라 스위트호텔,,,2023-06-15,1;3;4;5,실내,8,Summer,
2306150012,먹튀,,,2023-06-15,1;2,실내,4,Summer,
2306230002,영중농협 하나로마트 본점,,,2023-06-23,1;2;3;4;5;6;7;99,실내,10,Summer,
2306230003,더존 카라반 글램핑,,,2023-06-23,1;2;3;4;5;6;7;99,실내,10,Summer,
2306230004,백운계곡,,,2023-06-23,1;2;3;4;5;6;7;99,실내,10,Summer,
2306230008,더존 카라반 글램핑,경기도,,2023-06-23,1;2;3;4;5;6;7,실내,10,Summer,
2306240001,갈비 1987,,,2023-06-24,1;2;3;4;5;6;7,실내,10,Summer,
2306240002,카페 숨,,,2023-06-24,1;2;3;4;5;6;7;99,실내,10,Summer,
2307080002,클럽 블루,,,2023-07-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2306110006,농민 마트,경기도,,2023-06-11,1;2;3;4;5;6;7,실내,10,Summer,
2306110007,쉬자 파크,,,2023-06-11,1;2;3;4;5;6;7;99,실내,10,Summer,
2306110009,쉬자 파크 초가원,,,2023-06-11,1;2;3;4;5;6;7;99,실내,10,Summer,
2306120001,승리 주유소,,,2023-06-12,1;2;3;4;5;6;7;99,실내,10,Summer,
2306240003,푸른 술집 할라 수원역,,,2023-06-24,1;2;3;4;5;6;7;99,실내,10,Summer,
2306240004,할리스 수원역점,,,2023-06-24,1;2;3;4;5;6;7;99,실내,10,Summer,
2306250002,더 몰트 하우스 동탄 2신도시점,,,2023-06-25,1;2;3;4;5;6;7;99,실내,10,Summer,
2306250003,동탄 호수 공원,,,2023-06-25,1;2;3;4;5;6;7;99,실내,10,Summer,
2306180001,동구릉,,,2023-06-18,1;2;3;4;5;6;7;99,실내,10,Summer,
2306180002,테르,경기도,,2023-06-18,1;2;3;4;5;6;7;99,실내,10,Summer,
2306270004,인왕산 수성동 계곡,,,2023-06-27,1;2;3;4;5;6;7;99,실내,10,Summer,
2306270005,인왕산 둘레길,,,2023-06-27,1;2;3;4;5;6;7;99,실내,10,Summer,
2306270006,더 숲 초소 책방,,,2023-06-27,1;2;3;4;5;6;7;99,실내,10,Summer,
2306270007,인왕산 숲속 쉼터,,,2023-06-27,1;2;3;4;5;7,실내,10,Summer,
2306270008,청운 문학도서관,,,2023-06-27,1;2;3;4;5;6;7,실내,10,Summer,
2306270009,코비 브라이트 광화문점,,,2023-06-27,1;2;4;5;6;7,실내,10,Summer,
2306270010,덕수궁,,,2023-06-27,1;2;3;4;5;7,실내,10,Summer,
2306280001,오토 김밥 본점,,,2023-06-28,1;2;3;4;5;6;7,실내,10,Summer,
2306280002,소월길,,,2023-06-28,1;2;3;4;5;6;7;99,실내,10,Summer,
2306280003,컴포트 서울,,,2023-06-28,1;2;3;4;5;6;7;99,실내,10,Summer,
2306280004,경복궁 경회루,,,2023-06-28,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170007,롯데월드타워 롯데월드몰,,,2023-06-17,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170008,잠실종합운동장 올림픽 주경기장,,,2023-06-17,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170010,CF 모텔,,,2023-06-17,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170011,CU 역삼 강남점,,,2023-06-17,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170012,세븐일레븐 역삼 한서점,,,2023-06-17,1;2;4;5;6;7,실내,10,Summer,
2306130002,노보텔 앰배서더 서울 용산,,,2023-06-13,1;2;3;4;5;6;7;99,실내,10,Summer,
2306130003,개미집 용산 아이파크몰점,,,2023-06-13,1;2;3;4;5;6;7,실내,10,Summer,
2306130004,아이파크몰 용산점,,,2023-06-13,1;2;3;4;5;6;7,실내,10,Summer,
2306130006,노보텔 앰배서더 서울 용산,,,2023-06-13,1;2;3;4;5;6;7;99,실내,10,Summer,
2306140001,한 땀 그 시,,,2023-06-14,1;2;3;4;5;6;7,실내,10,Summer,
2306140003,동작 노을카페,,,2023-06-14,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170009,버섯 마루,,,2023-06-17,1;2;3;4;5;6;7,실내,10,Summer,
2307020002,청평 글램독 애견펜션,경기도,,2023-07-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2307030002,설악 찐 곰탕,,,2023-07-03,1;2;3;4;5;6;7,실내,10,Summer,
2306240005,바르다 김 선생,서울특별시,,2023-06-24,1;2;3;4;5;6;7;99,실내,10,Summer,
2306240006,la casa  (라-까사),서울특별시,,2023-06-24,1;2;3;4;5;6;7;99,실내,10,Summer,
2306240007,한 잔의 추억 (한 후),서울특별시,,2023-06-24,1;2;3;4;5;6;7;99,실내,10,Summer,
2306250001,신사동 가로수길,,,2023-06-25,1;2;3;4;5;6;7;99,실내,10,Summer,
2306250004,강남역 사거리 강남역 지하상가,,,2023-06-25,1;2;3;4;5;6;7;99,실내,10,Summer,
2306250005,고속 터미널 지하철역 상가,,,2023-06-25,1;2;3;4;5;6;7;99,실내,10,Summer,
2306180003,두 머리(두물머리 연 핫도그)  카페 가람,경기도,,2023-06-18,1;2;3;4;5;6;7;99,실내,10,Summer,
2306180004,팔당 추계 국수 본점,,,2023-06-18,1;2;3;4;5;6;7;99,실내,10,Summer,
2306150001,떡 도리탕 강남점,,,2023-06-15,1;2;3;4;5;6;7,실내,10,Summer,
2307070004,강남 터미널 경부선 지하상가,,,2023-07-07,1;2;3;4;5;6;7,실내,10,Summer,
2307070005,호호 식당 파미 스테이션점,,,2023-07-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2307070007,스타벅스 서울 웨이브 아트센터점,,,2023-07-07,1;2;3;4;5;6;7,실내,10,Summer,
2307070009,CU 문래남부점,,,2023-07-07,1;2;4;5;6;7,실내,10,Summer,
2307080007,서러원 베이커리,서울특별시,,2023-07-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2307080010,달시 아이스크림 세계 과자 사창점,,,2023-07-08,1;2;3;4;5;6;7,실내,10,Summer,
2307010003,서울월드컵경기장,,,2023-07-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2306250006,나인 트리 프리미어 호텔 서울 판교,,,2023-06-25,1;2;3;4;5;6;7;99,실내,10,Summer,
2306250007,퍼니 랜드,,,2023-06-25,1;2;3;4;5;6;7,실내,10,Summer,
2306250008,나인 트리 프리미어 호텔 서울 판교,,,2023-06-25,1;2;3;4;5;6;7,실내,10,Summer,
2306260001,나인 트리 프리미어 호텔 서울 판교,,,2023-06-26,1;2;3;4;5;7;99,실내,10,Summer,
2306260003,스타벅스 판교 아이스퀘어,,,2023-06-26,1;2;3;4;5;6;7;99,실내,10,Summer,
2306120002,산정호수,,,2023-06-12,1;2;3;4;5;6;7,실내,10,Summer,
2306120003,허브아일랜드,,,2023-06-12,1;2;3;4;5;6;7,실내,10,Summer,
2307010004,모레노 라멘 합정 본점,,,2023-07-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2307010005,해머 플레이스,서울특별시,,2023-07-01,1;2;3;4;5;6;7,실내,10,Summer,
2307010006,더 현대 서울,,,2023-07-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2307010007,IFC 몰,,,2023-07-01,1;2;3;4;5;6;7,실내,10,Summer,
2307010008,벌스데이 올림픽공원점,서울특별시,,2023-07-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2307010009,올림픽공원 SK 핸드볼경기장,,,2023-07-01,1;2;3;4;5;6;7,실내,10,Summer,
2306180005,피그 인 더 가든 광화문점,,,2023-06-18,1;2;3;4;5;6;7;99,실내,10,Summer,
2306180006,교보문고 광화문점,,,2023-06-18,1;2;3;4;5;6;7,실내,10,Summer,
2306180007,오스테리에 소띠,,,2023-06-18,1;2;3;4;5;6;7;99,실내,10,Summer,
2306180008,광화문광장,,,2023-06-18,1;2;3;4;5;6;7;99,실내,10,Summer,
2306180009,덕수궁,,,2023-06-18,1;2;3;4;5;6,실내,10,Summer,
2306180010,덕수궁 돌담길,,,2023-06-18,1;2;3;4;5;6;7,실내,10,Summer,
2306110008,최미삼순대국,,,2023-06-11,1;2;3;4;5;6;7;99,실내,10,Summer,
2306230005,Gs25 가평 가화로점,경기도,,2023-06-23,1;2;3;4;5;6;7;99,실내,10,Summer,
2306230006,가평글램독 애견펜션,경기도,,2023-06-23,1;2;3;4;5;6;7;99,실내,10,Summer,
2306300002,연천 호로 고루,,,2023-06-30,1;2;3;4;5;6;7;99,실내,10,Summer,
2306300003,고랑 포구 역사 공원,,,2023-06-30,1;2;3;4;5;6;7;99,실내,10,Summer,
2306300004,카페 그리메,,,2023-06-30,1;2;3;4;5;6;7;99,실내,10,Summer,
2306300005,연천농협 본점,,,2023-06-30,1;2;3;4;5;6;7,실내,10,Summer,
2306300006,경기도 교직원 연천 서덕원,,,2023-06-30,1;2;3;4;5;6;7;99,실내,10,Summer,
2307010001,연천 감자탕,,,2023-07-01,1;2;3;4;5;6;7,실내,10,Summer,
2307010002,안제리나베이커리,,,2023-07-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2307070003,소원 막국수,경기도,,2023-07-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2307070008,동화 카라반 캠핑장,경기도,,2023-07-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2307080001,가평 빠직,경기도,,2023-07-08,1;2;3;4;5;6;7,실내,10,Summer,
2306260002,만당홍,,,2023-06-26,1;2;3;4;5;6;7;99,실내,10,Summer,
2306260004,배재란 커피 클래스,,,2023-06-26,1;2;3;4;5;6;7,실내,10,Summer,
2306300007,스타벅스 도산 가로수 길 점,,,2023-06-30,1;2;3;4;5,실내,10,Summer,
2306300008,보코 서울 강남,,,2023-06-30,1;2;3;4;5;6;7;99,실내,10,Summer,
2306240008,한강공원 토끼굴 진출입로 1,,,2023-06-24,1;2;3;4;5;6;7;99,실내,10,Summer,
2306240009,잠원한강공원,,,2023-06-24,1;2;3;4;5;6;99,실내,10,Summer,
2306240010,본 모텔,,,2023-06-24,1;2;3;4;5;6;7;99,실내,10,Summer,
2306140007,국립중앙도서관 기록 매체 박물관,,,2023-06-14,1;2;3;4;5;6;7;99,실내,10,Summer,
2306140008,국립중앙도서관 디지털도서관,,,2023-06-14,1;2;3;4;5;6;7,실내,10,Summer,
2307020003,소문난 성수 감자탕,,,2023-07-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2307020004,베티베르,,,2023-07-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2307020005,마르헨제이 성수,,,2023-07-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2307020006,디오르 성수,,,2023-07-02,1;2;3;4;5;6;7,실내,10,Summer,
2307020007,공간 와디즈,,,2023-07-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2307020008,카시아 타이 건대점,,,2023-07-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2307020009,꼬며 노,,,2023-07-02,1;2;3;4;5;6;7,실내,10,Summer,
2307020010,정통 집 건대점,,,2023-07-02,1;2;3;4;5;7;99,실내,10,Summer,
2306160011,골목,,,2023-06-16,1;4;5,실내,6,Summer,
2306170001,준코 뮤직타운 수원역점,,,2023-06-17,1;2;3;4;5;6;7;99,실내,10,Summer,
2306290002,에스케이프 호텔,서울특별시,,2023-06-29,1;2;3;4;5;6;7;99,실내,10,Summer,
2306290003,서울시립미술관 서소문 본관,,,2023-06-29,1;2;3;4;5;6;7;99,실내,10,Summer,
2306290004,우육 면관 청계천점,,,2023-06-29,1;2;3;4;5;6;7;99,실내,10,Summer,
2306290005,왕십리 이모네 곱창,,,2023-06-29,1;2;3;4;5;6;7;99,실내,10,Summer,
2307020001,노들섬,,,2023-07-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2306230007,란카 하우스,,,2023-06-23,1;2;3;4;5;6;7,실내,10,Summer,
2306130005,아쿠아 필드 고양,,,2023-06-13,1;2;3;4;5;6;7,실내,10,Summer,
2306130007,스타벅스 스타필드 고양 3F 점,,,2023-06-13,1;2;3;4;5;7;99,실내,10,Summer,
2306100014,에어비앤비 숙소,서울특별시,,2023-06-10,1;5,실내,4,Summer,
2306190001,연천 땅 포성,,,2023-06-19,1;2;3;4;5;6;7;99,실내,10,Summer,
2307090001,저스트 단동 녹번점,,,2023-07-09,1;2;3;4;5;6;7,실내,10,Summer,
2307090002,커피빈 올림픽공원 북 2문 앞 점,,,2023-07-09,1;2;3;4;5;6;7;99,실내,10,Summer,
2307090003,KSPO DOME 올림픽 체조경기장,,,2023-07-09,1;2;3;4;5;6;7;99,실내,10,Summer,
2306120004,마라 공방,,,2023-06-12,1;2;3;4;5;6;7,실내,10,Summer,
2306120005,달콤 왕과 탕후루 평택역점,,,2023-06-12,1;2;3;4;5;6;7,실내,10,Summer,
2306120006,스타벅스 평택 로데오점,,,2023-06-12,1;2;3;4;5;6;7,실내,10,Summer,
2306120009,배스킨라빈스 천안 성환점,,,2023-06-12,1;2;3;5,실내,8,Summer,
2307070002,신라스테이 서대문,,,2023-07-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2307070006,신라스테이 서대문,,,2023-07-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2306100013,88배드민턴클럽,,,2023-06-10,1;3;4;5;6;7,실내,10,Summer,
2306100015,차고 달고 아이스크림 24,,,2023-06-10,1,실내,2,Summer,
2306290007,현대 프리미엄 아울렛 송도점,,,2023-06-29,1;2;3;4;5;7,실내,10,Summer,
2306160012,글래드 여의도,,,2023-06-16,1;2;3;5;6,실내,10,Summer,
2306110010,돌체 카사 호텔,,,2023-06-11,1;2;4;5;6;7;99,실내,10,Summer,
2307030001,스타벅스 잠실새내역점,,,2023-07-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2307030007,파이브가 이즈 강남,서울특별시,,2023-07-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2307080008,해와 달수상 카바나 빌리지,,,2023-07-08,1;2;3;4;5;6;7,실내,10,Summer,
2306170013,교보문고 광화문점,,,2023-06-17,1;2;3;4;5;6,실내,10,Summer,
2306140009,해목,,,2023-06-14,1;4;5;7,실내,8,Summer,
2306140010,젠틀몬스터 서울 롯데타워,,,2023-06-14,1;2;3;5;7,실내,10,Summer,
2306140011,서울스카이,,,2023-06-14,1;3;5;7,실내,8,Summer,
2307040002,다온 펜션,,,2023-07-04,1;2;3;4;5;6;7,실내,10,Summer,
2307040003,청평 K 숯불닭갈비 막국수,,,2023-07-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2307040004,이디야커피 방배 백석점,,,2023-07-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2307040005,동북엘앤알 현리점,,,2023-07-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2307040006,가평군 농협 하나로마트 조종적,,,2023-07-04,1;2;3;4;5;6;7,실내,10,Summer,
2306130008,청라 호수 공원,,,2023-06-13,1;2;3;4;5;7;99,실내,10,Summer,
2307010015,H 에비뉴 건대점,서울특별시,,2023-07-01,1;2;3;5;7,실내,10,Summer,
2306260005,현대백화점 무역센터점,,,2023-06-26,1;2;3;4;5;6;7,실내,10,Summer,
2306260006,뚝섬한강공원,,,2023-06-26,1;2;3;4;5;6;7;99,실내,10,Summer,
2306270002,호텔리베라,,,2023-06-27,1;2;3;4;5;6;7;99,실내,10,Summer,
2306270003,카페 비스타,,,2023-06-27,1;2;3;4;5;6;7,실내,10,Summer,
2306260007,편안하게 펜션,경기도,,2023-06-26,1;2;3;4;5;6;7;99,실내,10,Summer,
2306270001,양서농협 두물머리 로컬푸드 직매장,,,2023-06-27,1;2;3;4;5;6;7,실내,10,Summer,
2306260012,한화리조트 산정호수 안시,서울특별시,,2023-06-26,1;2;5;7,실내,8,Summer,
2306220002,티엔 미미 서촌점,,,2023-06-22,1;2;3;4;5;6;7;99,실내,10,Summer,
2306220003,서울미술관 본관,,,2023-06-22,1;2;3;4;5;6;7;99,실내,10,Summer,
2306220004,마샹스,,,2023-06-22,1;2;3;4;5;6;7;99,실내,10,Summer,
2306220005,알피,,,2023-06-22,1;2;3;4;5;6;7;99,실내,10,Summer,
2306220006,그랑 핸드 서촌,,,2023-06-22,1;2;3;4;5;6;7;99,실내,10,Summer,
2306250009,빈스 앤 베리즈 서울역 1호점,,,2023-06-25,1;2;3;4;5;6;7,실내,10,Summer,
2306170014,카페 희다 삼성점,,,2023-06-17,1;2;3;5;6,실내,10,Summer,
2306170015,GS25 강남 청담점,,,2023-06-17,1;2;4;5;7,실내,10,Summer,
2307010010,화적은 펜션,,,2023-07-01,1;2;3;4;5;6;7,실내,10,Summer,
2307070010,이마트 용산점,,,2023-07-07,1;2;5;6;7,실내,10,Summer,
2306230001,고덕산,,,2023-06-23,1;2;3;4;5;6;7,실내,10,Summer,
2306180011,숙소,서울특별시,,2023-06-18,1;2;5;6;7,실내,10,Summer,
2307060004,더 현대 서울,,,2023-07-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2307060005,감성 교복 롯데월드점,,,2023-07-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2307060006,롯데월드,,,2023-07-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2307060007,건대입구역 자이엘라 오피스텔,,,2023-07-06,1;2;3;4;5;6;7,실내,10,Summer,
2307070001,해 밥 성수 본점,,,2023-07-07,1;2;3;4;5;6;7,실내,10,Summer,
2306210002,라퓨타리조트,경기도,,2023-06-21,1;2;3;4;5;6;7;99,실내,10,Summer,
2306210003,홈플러스 신내점,,,2023-06-21,1;2;3;4;5;6;7;99,실내,10,Summer,
2306210005,청 시행 남양주점,,,2023-06-21,1;2;3;4;5;6,실내,10,Summer,
2306210006,팔당 제빵소,,,2023-06-21,1;2;3;4;5;6;7,실내,10,Summer,
2307090004,어묵 나라 양주역점,,,2023-07-09,1;2;3;4;5;6;7,실내,10,Summer,
2306290006,호텔 플렉스,,,2023-06-29,1;2;3;4;5;6;7,실내,10,Summer,
2306290008,나혜석거리,,,2023-06-29,1;2;3;4;5;6;7,실내,10,Summer,
2306290009,호텔 플렉스,,,2023-06-29,1;2;3;4;5;6;7,실내,10,Summer,
2306290010,호텔 플렉스,,,2023-06-29,1;2;4;5;6;7;99,실내,10,Summer,
2306300001,방화수류정,,,2023-06-30,1;2;3;4;5;6;7,실내,10,Summer,
2306200006,남산공원 N서울타워,,,2023-06-20,1;2;3;4;5;7;99,실내,10,Summer,
2306200007,천주교 서울 대교구 주교좌 명동 대성당,,,2023-06-20,1;2;3;4;5;6;7;99,실내,10,Summer,
2306200009,밀리오레 호텔 명동,,,2023-06-20,1;2;4;5;6;7,실내,10,Summer,
2306210001,오마카세 오산이 초밥 대학로점,,,2023-06-21,1;2;3;4;5;6;7;99,실내,10,Summer,
2306210004,프리모 바치우 바치 대학로점,,,2023-06-21,1;2;3;4;5;6;7,실내,10,Summer,
2307040007,인생 맥주 익선점,,,2023-07-04,1;2;3;4;5;6;7,실내,10,Summer,
